transaction_id,user_id,amount,transaction_date
8000,742,261.67,2025-01-15
8001,2017,453.5,2025-03-13
8002,2268,40.9,2025-03-09
8003,802,570.08,2025-01-10
8004,978,399.71,2025-01-18
8005,2474,465.42,2025-03-06
8006,20,190.11,2025-02-15
8007,2531,30.5,2025-01-07
8008,1882,418.1,2025-03-08
8009,1320,32.87,2025-03-10
8010,1648,159.02,2025-02-14
8011,1563,46.65,2025-02-07
8012,942,45.31,2025-03-21
8013,1082,164.55,2025-02-08
8014,1389,39.87,2025-01-06
8015,2333,149.09,2025-02-18
8016,2196,24.11,2025-03-14
8017,2356,99.53,2025-01-14
8018,510,61.07,2025-01-24
8019,2196,151.91,2025-03-09
8020,23,196.12,2025-02-10
8021,1572,176.81,2025-01-03
8022,1333,111.19,2025-02-01
8023,2962,160.39,2025-02-05
8024,1949,49.91,2025-02-15
8025,1239,197.77,2025-01-27
8026,1870,1010.25,2025-02-26
8027,1765,105.47,2025-02-27
8028,2775,130.72,2025-02-17
8029,320,119.85,2025-03-25
8030,623,66.94,2025-03-11
8031,2504,69.67,2025-02-11
8032,1894,129.63,2025-02-11
8033,2543,352.72,2025-02-18
8034,1040,109.3,2025-01-07
8035,2511,927.31,2025-02-11
8036,2505,156.85,2025-02-04
8037,872,28.48,2025-02-12
8038,2620,44.58,2025-01-07
8039,2828,406.14,2025-02-13
8040,2587,70.28,2025-02-07
8041,2163,97.97,2025-02-02
8042,2496,303.18,2025-03-05
8043,2079,142.53,2025-01-20
8044,2367,74.82,2025-03-19
8045,477,71.93,2025-03-04
8046,16,62.92,2025-01-14
8047,2151,75.21,2025-01-04
8048,2747,120.51,2025-03-28
8049,1609,33.32,2025-03-11
8050,2878,230.29,2025-02-13
8051,1707,286.95,2025-01-31
8052,1856,83.39,2025-01-31
8053,320,234.86,2025-03-07
8054,1328,297.89,2025-03-30
8055,2065,367.31,2025-03-01
8056,958,15.48,2025-01-09
8057,275,108.6,2025-03-14
8058,331,27.73,2025-02-07
8059,1153,171.19,2025-01-19
8060,1204,468.92,2025-03-08
8061,1330,180.8,2025-01-02
8062,182,74.76,2025-01-16
8063,387,72.26,2025-03-15
8064,808,76.24,2025-02-27
8065,2277,215.91,2025-02-04
8066,1310,35.32,2025-01-06
8067,2945,13.99,2025-02-13
8068,1755,208.17,2025-02-11
8069,678,58.54,2025-03-07
8070,2330,60.01,2025-02-08
8071,2007,215.63,2025-03-15
8072,850,526.06,2025-03-13
8073,2849,30.72,2025-01-27
8074,2975,30.09,2025-01-09
8075,2942,203.55,2025-02-25
8076,2205,1204.93,2025-01-20
8077,1397,201.72,2025-02-18
8078,827,261.72,2025-03-16
8079,2498,55.1,2025-01-10
8080,2758,171.2,2025-03-08
8081,2997,458.01,2025-02-02
8082,1818,230.36,2025-01-11
8083,1273,80.25,2025-02-27
8084,9,355.7,2025-01-22
8085,336,654.09,2025-02-25
8086,999,266.22,2025-03-19
8087,768,165.34,2025-01-26
8088,298,59.42,2025-01-03
8089,1441,76.62,2025-01-29
8090,2828,46.08,2025-01-06
8091,1554,326.38,2025-03-14
8092,1511,414.57,2025-01-27
8093,1231,59.61,2025-03-21
8094,1997,157.46,2025-01-04
8095,85,103.51,2025-02-05
8096,504,289.44,2025-01-15
8097,2484,36.97,2025-03-06
8098,2220,170.08,2025-02-03
8099,192,614.52,2025-02-10
8100,1479,41.86,2025-03-19
8101,1572,103.84,2025-02-16
8102,2496,53.01,2025-02-26
8103,2222,29.87,2025-01-21
8104,893,215.31,2025-01-08
8105,2914,488.48,2025-02-05
8106,476,64.24,2025-03-07
8107,1082,133.45,2025-01-11
8108,2034,79.34,2025-01-02
8109,2710,79.03,2025-02-03
8110,2022,49.08,2025-02-24
8111,1069,22.87,2025-02-16
8112,2652,413.47,2025-01-10
8113,954,10.53,2025-01-21
8114,2952,126.67,2025-02-25
8115,1871,88.36,2025-01-07
8116,2473,296.91,2025-01-27
8117,282,315.34,2025-01-27
8118,2573,162.09,2025-03-16
8119,2246,697.81,2025-01-15
8120,2859,18.57,2025-03-08
8121,1848,34.24,2025-01-11
8122,436,128.3,2025-02-18
8123,1066,181.28,2025-02-21
8124,2353,458.79,2025-02-19
8125,741,104.87,2025-03-22
8126,1417,259.1,2025-03-09
8127,858,22.71,2025-01-30
8128,1984,46.73,2025-03-26
8129,2406,179.13,2025-02-01
8130,2481,88.61,2025-02-02
8131,2848,79.33,2025-03-04
8132,1969,789.93,2025-03-10
8133,886,34.67,2025-03-07
8134,1906,18.58,2025-02-24
8135,299,225.93,2025-01-20
8136,723,222.73,2025-01-08
8137,1215,151.97,2025-01-01
8138,18,431.44,2025-03-23
8139,2945,57.24,2025-01-17
8140,2930,21.24,2025-03-16
8141,2616,87.7,2025-03-05
8142,1467,115.46,2025-02-13
8143,19,145.33,2025-01-27
8144,2838,192.45,2025-01-26
8145,2337,24.19,2025-01-28
8146,2179,461.51,2025-03-09
8147,391,74.29,2025-02-09
8148,2620,82.5,2025-01-25
8149,2542,266.91,2025-02-16
8150,1395,26.49,2025-02-25
8151,838,21.13,2025-01-23
8152,1706,58.96,2025-01-11
8153,1477,266.77,2025-03-04
8154,2926,401.06,2025-02-06
8155,1870,11.8,2025-03-15
8156,1616,31.99,2025-02-01
8157,70,20.13,2025-02-05
8158,2604,67.14,2025-01-01
8159,987,164.29,2025-01-04
8160,403,26.93,2025-03-21
8161,213,390.73,2025-03-28
8162,504,236.09,2025-03-09
8163,2285,116.45,2025-03-23
8164,587,13.67,2025-02-15
8165,151,20.98,2025-03-07
8166,2632,219.59,2025-02-16
8167,447,42.89,2025-02-21
8168,2226,78.69,2025-02-16
8169,2411,174.21,2025-03-01
8170,1582,155.85,2025-02-26
8171,2856,122.63,2025-02-21
8172,886,557.66,2025-01-03
8173,632,441.36,2025-03-06
8174,2612,469.29,2025-02-01
8175,794,88.89,2025-02-11
8176,1457,299.35,2025-01-26
8177,2732,301.85,2025-03-25
8178,2405,252.89,2025-02-12
8179,1069,34.85,2025-02-28
8180,2889,33.26,2025-02-18
8181,451,102.12,2025-01-31
8182,2622,41.22,2025-02-17
8183,2508,41.44,2025-01-25
8184,732,65.36,2025-03-20
8185,2275,321.55,2025-01-11
8186,2035,104.55,2025-01-15
8187,597,437.77,2025-02-11
8188,161,297.8,2025-01-23
8189,2262,408.24,2025-02-20
8190,2820,246.27,2025-03-10
8191,2795,271.05,2025-03-16
8192,1960,354.52,2025-01-19
8193,720,386.09,2025-02-16
8194,987,288.88,2025-02-25
8195,2,81.42,2025-02-21
8196,470,129.65,2025-01-03
8197,1847,12.1,2025-01-03
8198,1995,98.82,2025-02-19
8199,180,198.32,2025-03-16
8200,1444,426.6,2025-02-24
8201,49,61.36,2025-02-09
8202,2522,257.74,2025-03-18
8203,1478,226.71,2025-03-31
8204,355,473.57,2025-02-03
8205,1741,56.36,2025-01-06
8206,2490,653.61,2025-01-23
8207,1868,127.51,2025-01-28
8208,2510,361.38,2025-02-02
8209,1315,18.74,2025-02-08
8210,476,14.7,2025-01-05
8211,1211,698.37,2025-02-16
8212,2085,86.0,2025-01-26
8213,544,30.03,2025-03-14
8214,2807,271.54,2025-02-28
8215,771,116.6,2025-03-17
8216,875,24.55,2025-03-01
8217,2093,47.08,2025-03-16
8218,1360,74.02,2025-02-12
8219,2099,204.66,2025-03-01
8220,1474,160.64,2025-01-04
8221,21,12.53,2025-03-27
8222,570,38.2,2025-03-10
8223,1089,54.06,2025-02-14
8224,2131,159.34,2025-01-18
8225,1990,503.13,2025-02-02
8226,1089,85.33,2025-02-01
8227,1438,118.0,2025-02-21
8228,351,569.53,2025-01-06
8229,1519,60.59,2025-01-21
8230,465,372.5,2025-03-10
8231,912,177.96,2025-02-25
8232,346,109.16,2025-01-14
8233,2761,123.14,2025-01-10
8234,2410,483.6,2025-03-17
8235,2791,248.86,2025-01-16
8236,962,172.6,2025-01-29
8237,2905,365.9,2025-01-13
8238,1277,47.38,2025-01-12
8239,730,484.22,2025-02-27
8240,1937,56.18,2025-03-13
8241,2528,160.06,2025-03-22
8242,1056,60.21,2025-01-15
8243,1477,22.43,2025-01-21
8244,692,86.56,2025-02-06
8245,516,319.43,2025-03-11
8246,2043,606.76,2025-01-26
8247,569,294.62,2025-02-12
8248,733,258.0,2025-01-06
8249,2838,375.68,2025-03-28
8250,714,398.71,2025-02-03
8251,2465,116.41,2025-01-04
8252,2518,20.74,2025-02-09
8253,1560,56.5,2025-01-23
8254,901,66.42,2025-01-18
8255,250,1184.92,2025-01-25
8256,2495,185.42,2025-01-25
8257,1560,312.4,2025-02-05
8258,1620,215.96,2025-03-06
8259,149,127.29,2025-03-15
8260,2044,64.61,2025-02-09
8261,1451,436.72,2025-01-01
8262,2392,460.4,2025-02-14
8263,2813,26.99,2025-03-05
8264,1870,10.7,2025-03-19
8265,2123,50.74,2025-01-10
8266,2821,216.53,2025-01-16
8267,2878,181.1,2025-03-20
8268,616,54.04,2025-03-12
8269,838,52.85,2025-01-09
8270,2608,900.21,2025-02-23
8271,1052,115.5,2025-02-04
8272,2617,467.18,2025-03-26
8273,591,20.62,2025-01-11
8274,2893,523.45,2025-01-30
8275,1433,542.37,2025-03-28
8276,192,36.44,2025-01-12
8277,1153,501.9,2025-03-20
8278,929,119.4,2025-01-02
8279,960,141.3,2025-03-06
8280,148,43.54,2025-02-06
8281,19,423.47,2025-03-04
8282,250,503.26,2025-02-22
8283,808,477.43,2025-01-14
8284,1300,146.05,2025-03-07
8285,2521,10.26,2025-03-05
8286,2078,130.44,2025-01-01
8287,420,68.42,2025-02-09
8288,873,12.34,2025-03-23
8289,2194,69.91,2025-01-16
8290,1068,98.35,2025-03-27
8291,2580,126.93,2025-02-23
8292,1362,241.93,2025-02-04
8293,2082,23.25,2025-02-24
8294,239,788.68,2025-02-02
8295,2050,343.75,2025-03-24
8296,2019,276.04,2025-01-05
8297,2572,40.04,2025-02-19
8298,1992,111.72,2025-03-22
8299,2856,420.02,2025-01-13
8300,917,326.77,2025-02-28
8301,342,134.76,2025-03-15
8302,2284,44.15,2025-02-19
8303,2436,82.56,2025-01-06
8304,1152,46.88,2025-03-06
8305,2532,303.84,2025-01-18
8306,1648,153.8,2025-03-24
8307,2071,271.17,2025-01-01
8308,2766,126.02,2025-02-16
8309,1218,26.11,2025-02-12
8310,1479,237.24,2025-03-04
8311,784,28.59,2025-02-20
8312,251,67.73,2025-01-22
8313,2608,73.69,2025-01-22
8314,557,298.34,2025-02-10
8315,1643,419.33,2025-01-10
8316,966,87.06,2025-01-17
8317,420,552.22,2025-03-05
8318,1531,95.86,2025-01-01
8319,1817,20.12,2025-03-02
8320,1913,131.83,2025-03-11
8321,622,15.92,2025-03-08
8322,404,86.74,2025-03-18
8323,1581,10.85,2025-01-22
8324,1661,208.83,2025-03-07
8325,40,97.87,2025-02-21
8326,730,948.77,2025-02-04
8327,829,14.62,2025-03-05
8328,782,40.16,2025-03-30
8329,2543,215.92,2025-01-04
8330,2173,60.24,2025-01-19
8331,1670,225.52,2025-02-25
8332,2658,39.95,2025-01-09
8333,1416,480.39,2025-01-08
8334,483,45.43,2025-03-21
8335,1765,560.99,2025-03-16
8336,312,140.98,2025-03-31
8337,2367,761.86,2025-02-20
8338,2955,222.36,2025-02-27
8339,427,95.88,2025-01-10
8340,2571,311.87,2025-03-27
8341,952,42.65,2025-01-24
8342,2996,23.85,2025-01-19
8343,1342,534.64,2025-01-19
8344,2023,285.97,2025-01-24
8345,275,439.26,2025-01-06
8346,2491,73.21,2025-03-21
8347,2391,280.05,2025-01-19
8348,139,63.18,2025-01-31
8349,1098,216.47,2025-03-03
8350,1833,236.12,2025-03-19
8351,2698,167.71,2025-01-21
8352,91,38.76,2025-03-23
8353,1455,68.51,2025-02-05
8354,256,15.63,2025-01-19
8355,1333,615.03,2025-02-02
8356,1349,69.1,2025-02-16
8357,973,215.27,2025-02-01
8358,2612,944.74,2025-03-07
8359,2402,833.96,2025-01-06
8360,582,59.86,2025-02-15
8361,1490,202.97,2025-03-25
8362,2392,31.62,2025-02-10
8363,1157,36.25,2025-01-04
8364,1404,235.78,2025-01-20
8365,1782,791.83,2025-02-20
8366,669,128.18,2025-02-09
8367,2335,119.48,2025-01-11
8368,1518,206.19,2025-02-04
8369,1787,106.8,2025-03-25
8370,426,167.53,2025-01-22
8371,1452,279.41,2025-02-22
8372,1668,141.57,2025-02-02
8373,2256,94.6,2025-01-14
8374,816,679.42,2025-02-18
8375,2027,633.23,2025-03-24
8376,151,151.47,2025-01-14
8377,2142,172.43,2025-01-13
8378,787,154.34,2025-02-28
8379,250,461.14,2025-01-29
8380,2473,165.83,2025-02-03
8381,151,101.76,2025-02-24
8382,1225,597.94,2025-01-09
8383,312,40.28,2025-02-09
8384,966,80.91,2025-01-20
8385,1190,315.25,2025-01-06
8386,713,31.26,2025-03-08
8387,1920,598.34,2025-01-15
8388,614,315.58,2025-03-21
8389,1137,114.62,2025-02-05
8390,693,345.38,2025-03-05
8391,2381,53.43,2025-03-10
8392,1769,49.14,2025-02-08
8393,2232,241.21,2025-02-12
8394,2709,683.63,2025-03-15
8395,2214,124.75,2025-03-10
8396,2347,69.28,2025-01-20
8397,2842,215.46,2025-02-21
8398,1000,130.87,2025-03-10
8399,2731,472.61,2025-01-19
8400,2854,16.21,2025-03-01
8401,1906,324.23,2025-01-14
8402,139,185.54,2025-01-27
8403,1943,201.26,2025-03-02
8404,2392,318.58,2025-02-01
8405,1371,13.08,2025-03-21
8406,1325,111.44,2025-02-23
8407,2089,134.87,2025-02-01
8408,1223,61.94,2025-03-16
8409,1327,166.77,2025-02-11
8410,1620,47.75,2025-03-29
8411,2767,152.13,2025-03-09
8412,2196,184.3,2025-02-22
8413,2170,150.93,2025-02-28
8414,402,249.36,2025-02-18
8415,355,34.02,2025-02-11
8416,1441,151.26,2025-01-15
8417,2247,557.49,2025-03-14
8418,1006,168.98,2025-03-07
8419,19,200.71,2025-01-28
8420,2411,76.59,2025-02-08
8421,962,102.08,2025-02-13
8422,1901,104.36,2025-03-13
8423,1585,143.69,2025-03-06
8424,2541,22.37,2025-01-28
8425,2114,498.96,2025-02-11
8426,1223,101.6,2025-03-18
8427,2241,28.86,2025-01-29
8428,2735,440.21,2025-01-13
8429,1102,144.07,2025-03-07
8430,2334,88.86,2025-03-28
8431,2350,408.37,2025-01-11
8432,1470,62.71,2025-02-01
8433,1518,187.08,2025-03-06
8434,2232,57.38,2025-01-04
8435,886,37.96,2025-01-30
8436,1527,76.64,2025-01-18
8437,958,299.79,2025-03-17
8438,1915,209.89,2025-01-17
8439,1397,36.4,2025-03-08
8440,413,195.69,2025-02-01
8441,1164,386.12,2025-03-08
8442,139,261.4,2025-03-11
8443,1478,284.83,2025-01-23
8444,2924,220.4,2025-02-23
8445,1161,491.39,2025-02-26
8446,1700,221.43,2025-03-06
8447,2622,208.19,2025-03-04
8448,2541,249.2,2025-02-08
8449,20,159.0,2025-03-23
8450,2496,115.49,2025-02-06
8451,1751,248.33,2025-01-23
8452,2313,216.51,2025-03-02
8453,1194,316.54,2025-02-25
8454,2412,13.41,2025-01-18
8455,1359,110.44,2025-02-20
8456,432,97.08,2025-03-12
8457,893,287.88,2025-02-18
8458,1416,294.29,2025-02-15
8459,596,128.14,2025-02-18
8460,1661,87.05,2025-03-06
8461,2542,15.98,2025-03-21
8462,1106,65.25,2025-02-28
8463,1769,178.45,2025-02-24
8464,2432,491.96,2025-02-18
8465,1806,33.45,2025-01-09
8466,1818,153.93,2025-03-13
8467,1199,239.68,2025-02-06
8468,585,531.27,2025-01-20
8469,279,92.31,2025-03-26
8470,2497,24.47,2025-01-27
8471,2995,122.44,2025-03-12
8472,1169,601.89,2025-01-23
8473,2256,200.97,2025-03-08
8474,2554,184.16,2025-01-14
8475,1805,479.44,2025-02-22
8476,1841,16.73,2025-02-08
8477,2420,62.38,2025-03-10
8478,1629,28.49,2025-01-07
8479,2484,136.88,2025-03-19
8480,1040,478.71,2025-03-24
8481,279,17.83,2025-01-05
8482,2703,38.65,2025-02-27
8483,1804,79.66,2025-01-14
8484,2811,610.27,2025-03-16
8485,2149,365.28,2025-02-08
8486,363,128.5,2025-02-22
8487,942,202.95,2025-02-01
8488,2948,42.39,2025-02-13
8489,2333,40.93,2025-01-31
8490,2758,143.03,2025-02-22
8491,2502,20.2,2025-01-30
8492,2313,104.3,2025-02-16
8493,990,135.34,2025-01-02
8494,2909,55.61,2025-03-09
8495,965,13.47,2025-03-25
8496,2856,167.93,2025-01-07
8497,2761,356.73,2025-01-18
8498,582,32.7,2025-01-09
8499,1901,135.0,2025-02-16
8500,685,488.47,2025-03-07
8501,2403,435.02,2025-01-31
8502,2534,396.18,2025-03-14
8503,1316,416.01,2025-01-22
8504,1204,136.49,2025-03-07
8505,2702,228.2,2025-02-10
8506,370,455.33,2025-03-19
8507,1411,934.99,2025-01-14
8508,1039,242.78,2025-03-20
8509,1445,15.85,2025-03-26
8510,554,358.55,2025-03-20
8511,1137,437.38,2025-01-15
8512,165,339.37,2025-02-07
8513,2788,330.38,2025-02-06
8514,25,114.07,2025-02-28
8515,569,333.27,2025-02-14
8516,238,193.34,2025-03-25
8517,1479,89.98,2025-03-29
8518,546,49.92,2025-03-02
8519,1776,154.91,2025-02-23
8520,312,68.23,2025-02-04
8521,1485,310.03,2025-02-21
8522,2210,375.73,2025-03-31
8523,1797,17.81,2025-02-25
8524,1467,602.32,2025-02-10
8525,2912,93.58,2025-02-26
8526,2165,131.13,2025-03-26
8527,2912,226.34,2025-03-01
8528,1433,129.82,2025-01-02
8529,788,160.32,2025-01-14
8530,20,173.66,2025-03-06
8531,1412,86.59,2025-01-10
8532,1775,33.76,2025-03-08
8533,2949,975.61,2025-01-05
8534,875,21.7,2025-02-13
8535,2521,185.37,2025-01-28
8536,2860,110.16,2025-01-31
8537,1259,59.19,2025-02-24
8538,837,166.91,2025-03-03
8539,2716,27.43,2025-01-05
8540,2350,51.6,2025-01-11
8541,1375,122.54,2025-02-17
8542,2275,23.06,2025-01-31
8543,1979,119.82,2025-01-29
8544,900,20.21,2025-02-02
8545,2710,131.01,2025-01-21
8546,2467,306.14,2025-03-21
8547,2471,41.57,2025-03-19
8548,2817,29.07,2025-01-25
8549,2830,185.38,2025-01-15
8550,1732,37.39,2025-02-05
8551,954,71.18,2025-01-09
8552,2761,447.48,2025-02-13
8553,1847,44.49,2025-02-26
8554,1865,12.26,2025-02-10
8555,638,305.75,2025-03-01
8556,1528,46.25,2025-02-03
8557,1441,43.4,2025-01-17
8558,1333,30.78,2025-01-05
8559,1131,144.75,2025-03-06
8560,2716,403.88,2025-02-05
8561,1759,68.22,2025-02-17
8562,2078,244.0,2025-02-23
8563,2161,121.34,2025-01-05
8564,1663,81.45,2025-02-07
8565,2571,473.35,2025-03-01
8566,1183,151.55,2025-01-13
8567,1274,392.39,2025-03-17
8568,1730,111.28,2025-02-03
8569,2090,342.55,2025-02-02
8570,2618,249.11,2025-03-24
8571,1779,51.5,2025-01-10
8572,2202,201.27,2025-01-21
8573,1835,305.0,2025-02-05
8574,1448,127.33,2025-01-30
8575,2849,116.08,2025-01-17
8576,1686,128.66,2025-03-21
8577,605,104.98,2025-03-06
8578,2606,448.7,2025-01-07
8579,2479,204.98,2025-03-21
8580,479,67.17,2025-03-30
8581,404,14.2,2025-03-30
8582,252,206.52,2025-02-06
8583,2501,53.22,2025-01-26
8584,2151,388.17,2025-01-05
8585,267,19.42,2025-03-07
8586,265,42.1,2025-03-03
8587,248,19.18,2025-02-16
8588,1423,19.2,2025-01-12
8589,2996,68.81,2025-02-01
8590,2062,62.37,2025-01-04
8591,1282,483.47,2025-01-05
8592,30,129.12,2025-01-26
8593,2784,354.92,2025-03-10
8594,834,246.37,2025-03-06
8595,1094,52.43,2025-02-20
8596,1429,33.98,2025-02-20
8597,1475,64.5,2025-01-25
8598,1787,71.42,2025-02-15
8599,2121,14.75,2025-01-24
8600,1917,109.25,2025-03-12
8601,548,304.11,2025-03-31
8602,1635,952.69,2025-01-16
8603,2297,35.12,2025-02-10
8604,2115,30.26,2025-01-15
8605,2543,420.19,2025-01-23
8606,2969,46.78,2025-02-07
8607,1472,33.43,2025-03-25
8608,1046,120.44,2025-02-09
8609,849,167.82,2025-01-30
8610,1471,112.02,2025-01-06
8611,1804,210.18,2025-01-18
8612,1427,64.4,2025-02-09
8613,2093,121.18,2025-01-29
8614,2505,84.18,2025-03-03
8615,718,408.61,2025-01-04
8616,2145,212.65,2025-02-25
8617,554,93.76,2025-02-24
8618,2232,37.51,2025-01-14
8619,2264,870.25,2025-01-18
8620,2811,126.41,2025-01-11
8621,1582,67.51,2025-02-23
8622,2613,98.53,2025-02-22
8623,44,41.79,2025-02-28
8624,1513,60.2,2025-03-18
8625,2498,211.45,2025-03-13
8626,1108,63.68,2025-01-28
8627,1769,676.59,2025-03-28
8628,2512,185.74,2025-02-12
8629,2407,143.44,2025-02-01
8630,1271,281.46,2025-03-21
8631,316,211.64,2025-03-22
8632,1726,174.12,2025-02-18
8633,319,82.33,2025-03-12
8634,1651,474.78,2025-03-28
8635,2475,27.26,2025-01-15
8636,1535,279.87,2025-03-13
8637,729,155.07,2025-01-30
8638,284,394.24,2025-02-01
8639,2925,418.07,2025-01-03
8640,2391,293.93,2025-03-12
8641,1441,78.85,2025-02-17
8642,1586,294.13,2025-01-11
8643,255,20.62,2025-01-08
8644,2367,72.49,2025-02-28
8645,1679,137.98,2025-01-23
8646,2931,247.45,2025-02-05
8647,2710,294.73,2025-02-11
8648,1768,85.95,2025-03-23
8649,2498,765.0,2025-01-23
8650,2058,21.03,2025-03-17
8651,1511,107.73,2025-01-13
8652,149,394.1,2025-01-11
8653,1934,89.1,2025-01-06
8654,2788,111.65,2025-03-29
8655,2733,276.13,2025-02-02
8656,2191,1193.61,2025-02-25
8657,26,395.63,2025-01-06
8658,2367,30.06,2025-02-17
8659,2057,40.03,2025-01-06
8660,736,242.59,2025-02-21
8661,311,185.28,2025-03-27
8662,841,501.87,2025-03-21
8663,1320,388.51,2025-02-11
8664,1799,26.7,2025-01-28
8665,781,65.59,2025-02-10
8666,1768,149.63,2025-03-30
8667,2538,112.65,2025-01-26
8668,402,32.48,2025-03-04
8669,1905,419.33,2025-01-16
8670,2561,156.46,2025-01-09
8671,727,75.83,2025-01-30
8672,1511,45.28,2025-01-07
8673,1107,509.46,2025-03-16
8674,2593,191.49,2025-03-15
8675,2793,13.73,2025-03-19
8676,2071,27.14,2025-01-01
8677,907,11.45,2025-02-24
8678,1457,436.15,2025-01-26
8679,780,72.92,2025-01-27
8680,1220,141.97,2025-01-12
8681,2541,587.44,2025-01-22
8682,2882,431.92,2025-03-26
8683,1786,236.48,2025-02-10
8684,192,41.22,2025-03-03
8685,841,255.5,2025-03-04
8686,639,26.44,2025-02-27
8687,2693,238.75,2025-01-20
8688,176,106.67,2025-01-17
8689,838,163.5,2025-03-27
8690,952,124.58,2025-02-28
8691,2697,85.68,2025-02-05
8692,2119,11.95,2025-02-02
8693,25,27.16,2025-03-16
8694,2583,257.55,2025-03-12
8695,2380,563.71,2025-01-23
8696,2878,19.85,2025-02-10
8697,2145,31.13,2025-02-12
8698,2148,252.66,2025-03-07
8699,2995,76.71,2025-02-23
8700,871,304.52,2025-02-15
8701,2650,272.52,2025-03-13
8702,176,568.85,2025-01-12
8703,965,174.8,2025-02-16
8704,557,422.15,2025-02-24
8705,2939,211.28,2025-02-06
8706,2085,184.93,2025-02-27
8707,2155,32.05,2025-02-21
8708,355,311.68,2025-01-19
8709,2741,430.44,2025-03-13
8710,1920,45.74,2025-02-21
8711,1289,94.72,2025-02-19
8712,1786,38.52,2025-01-27
8713,248,32.25,2025-02-04
8714,149,159.73,2025-02-02
8715,1359,151.66,2025-01-20
8716,618,231.16,2025-03-29
8717,582,250.94,2025-02-05
8718,2370,18.46,2025-01-05
8719,909,386.64,2025-03-02
8720,2256,36.11,2025-03-16
8721,661,83.14,2025-01-13
8722,1220,647.89,2025-02-18
8723,2232,380.72,2025-03-08
8724,1289,389.44,2025-02-26
8725,1543,21.26,2025-01-17
8726,554,267.02,2025-02-12
8727,771,50.83,2025-01-14
8728,2590,512.66,2025-01-19
8729,2005,235.21,2025-01-09
8730,949,41.82,2025-02-08
8731,276,94.06,2025-02-19
8732,618,32.88,2025-02-21
8733,269,205.67,2025-01-10
8734,1360,282.86,2025-02-15
8735,280,66.47,2025-01-10
8736,2588,31.49,2025-02-16
8737,1833,152.87,2025-01-15
8738,1983,27.02,2025-03-04
8739,1429,40.84,2025-03-06
8740,2885,293.91,2025-02-23
8741,1305,60.02,2025-02-24
8742,1542,114.69,2025-03-25
8743,1490,135.18,2025-03-10
8744,2921,18.25,2025-01-28
8745,2937,12.83,2025-03-08
8746,2146,62.69,2025-02-26
8747,1553,128.93,2025-01-10
8748,2400,260.57,2025-01-01
8749,1936,454.99,2025-02-27
8750,2987,140.1,2025-02-22
8751,2610,115.93,2025-02-08
8752,1042,48.12,2025-02-21
8753,880,47.07,2025-01-06
8754,68,206.29,2025-03-26
8755,2664,72.15,2025-02-22
8756,2152,247.51,2025-03-08
8757,1876,57.34,2025-03-17
8758,1082,29.4,2025-02-11
8759,2636,239.14,2025-01-17
8760,2907,198.92,2025-02-23
8761,1267,281.68,2025-01-07
8762,327,225.19,2025-03-21
8763,352,388.52,2025-01-09
8764,679,256.18,2025-03-18
8765,1191,461.25,2025-02-19
8766,1263,109.88,2025-03-13
8767,1414,575.43,2025-03-27
8768,2512,358.57,2025-01-19
8769,1511,148.53,2025-03-11
8770,1872,758.53,2025-02-22
8771,1503,444.96,2025-02-21
8772,2363,249.39,2025-02-03
8773,2905,425.02,2025-02-05
8774,2698,39.63,2025-02-17
8775,1397,72.76,2025-01-11
8776,1124,99.3,2025-02-27
8777,2502,209.68,2025-02-14
8778,2848,208.18,2025-01-25
8779,431,33.17,2025-03-14
8780,2405,67.73,2025-02-20
8781,1082,95.02,2025-01-04
8782,555,368.61,2025-02-01
8783,756,46.16,2025-01-06
8784,879,246.84,2025-02-23
8785,2399,15.59,2025-01-23
8786,716,837.73,2025-01-25
8787,960,367.13,2025-01-08
8788,2240,349.67,2025-02-24
8789,917,364.35,2025-02-13
8790,2162,108.34,2025-03-17
8791,517,455.95,2025-01-19
8792,405,28.43,2025-02-18
8793,1354,59.52,2025-02-10
8794,2588,57.44,2025-01-03
8795,2054,198.9,2025-02-27
8796,2715,53.79,2025-02-22
8797,109,24.87,2025-03-14
8798,1204,67.59,2025-02-27
8799,1998,66.23,2025-03-24
8800,2542,61.58,2025-02-01
8801,1220,21.55,2025-03-11
8802,729,24.66,2025-02-24
8803,2647,212.83,2025-03-17
8804,598,110.21,2025-02-10
8805,2470,25.53,2025-03-16
8806,1661,151.85,2025-02-03
8807,2148,64.29,2025-01-23
8808,2742,27.75,2025-02-22
8809,2932,15.5,2025-01-11
8810,2387,56.72,2025-03-24
8811,517,183.78,2025-01-07
8812,2245,255.45,2025-02-01
8813,1527,235.74,2025-03-27
8814,1040,237.7,2025-03-16
8815,1952,93.01,2025-01-16
8816,1199,162.43,2025-02-26
8817,2238,72.58,2025-01-20
8818,1689,577.07,2025-03-02
8819,255,51.11,2025-03-14
8820,2449,145.81,2025-01-18
8821,660,336.72,2025-03-23
8822,2310,102.22,2025-02-14
8823,1727,174.42,2025-01-21
8824,2081,635.89,2025-02-28
8825,2272,80.57,2025-01-28
8826,2668,63.94,2025-02-05
8827,756,31.53,2025-03-01
8828,1527,131.17,2025-03-11
8829,1098,126.22,2025-02-25
8830,2878,55.52,2025-01-27
8831,1995,110.8,2025-02-20
8832,1884,627.14,2025-01-06
8833,149,195.53,2025-01-12
8834,570,248.03,2025-01-22
8835,2457,164.99,2025-01-01
